race_date,place_code,race_no,tyaku,car_no,player_code,player_name,age,prefecture,sotugyouki,kyuhan,tyakusa,agari,kimarite,bh,in_line_jyuni,kojin_state,tyaku_note,tenki,husoku
2026-04-17,11,10,7,2,015540,徳田 匠,28,京 都,119,S2,5  車身,12.4,,HB,,,,曇,1.0
2026-04-17,11,11,1,2,014858,小原 唯志,42,茨 城,101,A1,,12.0,差し,,,,,曇,1.0
2026-04-17,11,11,2,4,014671,山田 裕哉,40,岐 阜,98,A1,3/4車身,11.7,差し,,,,,曇,1.0
2026-04-17,11,11,3,3,013622,白岩 大助,46,埼 玉,84,A1,1/4車輪,12.0,,,,,,曇,1.0
2026-04-17,11,11,4,7,013976,明田 春喜,45,北海道,89,A2,1  車輪,12.0,,,,,,曇,1.0
2026-04-17,11,11,5,5,015796,川田 真也,25,埼 玉,125,A2,1/4車輪,12.3,,HB,,,,曇,1.0
2026-04-17,11,11,6,6,012766,立石 拓也,52,福 岡,72,A1,3  車身,12.1,,,,,,曇,1.0
2026-04-17,11,11,7,1,015691,岡部 伶音,27,福 島,123,A1,1/2車身,12.5,,,,,,曇,1.0
2026-04-17,11,12,1,1,014054,新田 祐大,40,福 島,90,S1,,11.2,捲り,,,,,曇,1.0
2026-04-17,11,12,2,4,015272,中釜 章成,29,大 阪,113,S1,1/4車輪,11.4,捲り,B,,,,曇,1.0
2026-04-17,11,12,3,7,013920,山崎 芳仁,46,福 島,88,S1,1/2車身,11.2,,,,,,曇,1.0
2026-04-17,11,12,4,3,015038,山岸 佳太,36,茨 城,107,S1,3/4車身,11.3,,,,,,曇,1.0
2026-04-17,11,12,5,6,015197,川口 雄太,29,徳 島,111,S2,3/4車輪,11.4,,,,,,曇,1.0
2026-04-17,11,12,6,2,015061,取鳥 雄吾,31,岡 山,107,S1,1/2車身,11.5,,H,,,,曇,1.0
2026-04-17,11,12,7,5,015518,吉田 有希,24,茨 城,119,S1,大差,12.5,,,,,,曇,1.0
2026-04-17,25,1,1,1,013768,旭 啓介,47,神奈川,86,A3,,15.2,差し,,,,,曇,1.0
2026-04-17,25,1,2,6,014868,小林 寛弥,38,静 岡,101,A3,1/2車輪,15.3,捲り,B,,,,曇,1.0
2026-04-17,25,1,3,5,013029,藤田 晃英,50,千 葉,76,A3,1  車身,15.2,,,,,,曇,1.0
2026-04-17,25,1,4,3,013549,堀 勝政,48,群 馬,83,A3,1/2車身,14.8,,,,,,曇,1.0
2026-04-17,25,1,5,4,015253,清水 健次,33,東 京,113,A3,1車身1/2,15.1,,,,,,曇,1.0
2026-04-17,25,1,6,7,012132,甲斐下 智,56,広 島,64,A3,1車身1/2,15.5,,,,,,曇,1.0
2026-04-17,25,1,7,2,015915,柏野 健吾,23,岡 山,127,A3,2  車身,15.9,,H,,,,曇,1.0
2026-04-17,25,2,1,4,015932,生野 優翔,24,大 分,127,A3,,15.0,捲り,,,,,曇,0.0
2026-04-17,25,2,2,2,013830,田崎 良太郎,46,福 島,87,A3,4  車身,15.4,差し,,,,,曇,0.0
2026-04-17,25,2,3,5,014202,島田 茂希,40,北海道,92,A3,1/8車輪,15.5,,HB,,,,曇,0.0
2026-04-17,25,2,4,3,012005,藤田 和彦,56,神奈川,63,A3,1車身1/2,15.2,,,,,,曇,0.0
2026-04-17,25,2,5,6,012472,大山 泰伸,54,香 川,68,A3,1/4車輪,15.1,,,,,,曇,0.0
2026-04-17,25,2,6,7,012547,横瀬 聡,54,福 岡,69,A3,1  車身,15.0,,,,,,曇,0.0
2026-04-17,25,2,7,1,014195,田中 孝法,44,福 岡,91,A3,3/4車輪,15.2,,,,,,曇,0.0
2026-04-17,25,3,1,5,015869,杉浦 颯太,20,北海道,127,A3,,15.3,逃げ,HB,,,,曇,0.0
2026-04-17,25,3,2,3,013110,法月 成祐,52,神奈川,77,A3,3/4車身,15.3,マーク,,,,,曇,0.0
2026-04-17,25,3,3,4,012197,奥山 雅士,55,静 岡,65,A3,3/4車身,15.2,,,,,,曇,0.0
2026-04-17,25,3,4,2,013678,菊池 崇訓,49,栃 木,85,A3,1車身1/2,15.2,,,,,,曇,0.0
2026-04-17,25,3,5,7,014373,鈴木 雄一朗,41,東 京,94,A3,1車身1/2,15.3,,,,,,曇,0.0
2026-04-17,25,3,6,6,013492,坂本 智哉,47,岡 山,82,A3,大差,17.0,,,,,,曇,0.0
2026-04-17,25,3,7,1,014880,野見 泰要,44,岡 山,101,A3,大差,20.2,,,,,,曇,0.0
2026-04-17,25,4,1,1,015878,椎名 俊介,25,茨 城,127,A3,,15.4,逃げ,HB,,,,晴,1.0
2026-04-17,25,4,2,5,013176,早川 成矢,50,埼 玉,78,A3,1車身1/2,15.4,マーク,,,,,晴,1.0
2026-04-17,25,4,3,2,014555,水木 裕聡,43,高 知,96,A3,2  車身,15.3,,,,,,晴,1.0
2026-04-17,25,4,4,7,013840,高瀬 卓,47,埼 玉,87,A3,1  車輪,15.5,,,,,,晴,1.0
2026-04-17,25,4,5,6,015284,田村 裕也,30,徳 島,113,A3,7  車身,16.1,,,,,,晴,1.0
2026-04-17,25,4,6,3,015012,勝部 貴博,37,福 岡,105,A3,8  車身,16.1,,,,,,晴,1.0
2026-04-17,25,4,7,4,012847,古閑 良介,52,福 岡,73,A3,2  車身,16.9,,,,,,晴,1.0
2026-04-17,25,5,1,3,015855,大浦 彩瑛,30,神奈川,126,L1,,14.9,捲り,,,,,晴,0.0
2026-04-17,25,5,2,6,015485,青木 美保,28,埼 玉,118,L1,1/2車身,15.6,逃げ,B,,,,晴,0.0
2026-04-17,25,5,3,2,015773,枝光 美奈,28,福 岡,124,L1,1/4車輪,15.5,,,,,,晴,0.0
2026-04-17,25,5,4,1,015576,菅原 ななこ,25,宮 城,120,L1,3/4車身,15.4,,,,,,晴,0.0
2026-04-17,25,5,5,5,015774,金田 舞夏,23,福 岡,124,L1,1車身1/2,15.4,,,,,,晴,0.0
2026-04-17,25,5,6,4,015758,熊谷 碩子,28,東 京,124,L1,2  車身,15.2,,,,,,晴,0.0
2026-04-17,25,5,7,7,015223,中西 叶美,29,愛 知,112,L1,2  車身,15.9,,H,,,,晴,0.0
2026-04-17,25,6,1,1,015501,尾方 真生,26,福 岡,118,L1,,15.0,捲り,,,,,晴,0.0
2026-04-17,25,6,2,4,015777,谷元 音羽,22,鹿児島,124,L1,1車身1/2,15.3,差し,,,,,晴,0.0
2026-04-17,25,6,3,7,015764,宇野 紅音,22,岐 阜,124,L1,3/4車身,15.6,,H,,,,晴,0.0
2026-04-17,25,6,4,2,015856,野寺 梓,25,静 岡,126,L1,1/2車身,15.4,,,,,,晴,0.0
2026-04-17,25,6,5,6,014905,加瀬 加奈子,45,新 潟,102,L1,3/4車身,16.0,,B,,,,晴,0.0
2026-04-17,25,6,6,3,015761,吉村 美有紀,23,愛 媛,124,L1,1  車輪,15.3,,,,,,晴,0.0
2026-04-17,25,6,7,5,014925,大和 久保美,34,青 森,102,L1,7  車身,15.8,,,,,,晴,0.0
2026-04-17,25,7,1,1,014003,須賀 和彦,41,茨 城,89,A2,,15.4,差し,,,,,晴,1.0
2026-04-17,25,7,2,3,013374,川野 正芳,48,大 分,80,A2,3/4車身,15.5,差し,,,,,晴,1.0
2026-04-17,25,7,3,4,015568,田川 翔琉,28,熊 本,119,A1,1/2車輪,15.6,,HB,,,,晴,1.0
2026-04-17,25,7,4,6,012416,櫻井 紀幸,54,群 馬,68,A2,1  車身,15.4,,,,,,晴,1.0
2026-04-17,25,7,5,2,014024,櫻井 丈,43,静 岡,89,A1,3/4車身,15.6,,,,,,晴,1.0
2026-04-17,25,7,6,7,014738,櫻川 雅彦,41,千 葉,99,A2,3/4車輪,15.3,,,,,,晴,1.0
2026-04-17,25,7,7,5,013468,勝俣 亮,48,神奈川,82,A2,大差,18.8,,,,,,晴,1.0
2026-04-17,25,8,1,4,015922,中田 拓也,29,広 島,127,A2,,14.7,捲り,B,,,,晴,1.0
2026-04-17,25,8,2,1,013968,越智 展孝,44,愛 媛,88,A1,1/2車身,14.6,マーク,,,,,晴,1.0
2026-04-17,25,8,3,2,013560,小佐野 文秀,50,山 梨,83,A1,3  車身,14.8,,,,,,晴,1.0
2026-04-17,25,8,4,3,015650,田代 匠,25,福 岡,121,A2,1/4車輪,15.1,,H,,,,晴,1.0
2026-04-17,25,8,5,7,014789,茅野 寛史,47,鹿児島,99,A1,1/2車身,14.9,,,,,,晴,1.0
2026-04-17,25,8,6,5,013925,黒田 篤,46,栃 木,88,A2,1/2車輪,14.7,,,,,,晴,1.0
2026-04-17,25,8,7,6,012845,林 成人,53,愛 媛,73,A2,4  車身,15.2,,,,,,晴,1.0
2026-04-17,25,9,1,1,015790,藤田 祐大,22,茨 城,125,A2,,15.0,逃げ,HB,,,,晴,1.0
2026-04-17,25,9,2,5,012721,梅山 英樹,53,群 馬,72,A2,3/4車身,15.0,マーク,,,,,晴,1.0
2026-04-17,25,9,3,4,013556,山信田 学,49,埼 玉,83,A2,1車身1/2,15.0,,,,,,晴,1.0
2026-04-17,25,9,4,6,014572,赤塚 悠人,40,山 形,97,A1,1/8車輪,14.8,,,,,,晴,1.0
2026-04-17,25,9,5,2,014885,戸田 康平,33,香 川,101,A2,3/4車身,14.6,,,,,,晴,1.0
2026-04-17,25,9,6,3,013988,阿部 英光,44,宮 城,89,A2,3/4車輪,14.9,,,,,,晴,1.0
2026-04-17,25,9,7,7,012474,小川 圭二,55,徳 島,68,A1,大差,15.7,,,,,,晴,1.0
2026-04-17,25,10,1,7,014372,内田 玄希,45,東 京,94,A1,,14.5,差し,,,,,曇,1.0
2026-04-17,25,10,2,1,015894,大塚 城,20,静 岡,127,A2,1/4車輪,14.6,逃げ,HB,,,,曇,1.0
2026-04-17,25,10,3,5,012164,堀 政美,57,茨 城,65,A2,3/4車身,14.5,,,,,,曇,1.0
2026-04-17,25,10,4,3,012763,内村 泰三,52,山 口,72,A2,3/4車身,14.5,,,,,,曇,1.0
2026-04-17,25,10,5,4,013434,石黒 健,49,広 島,81,A1,3/4車身,14.4,,,,,,曇,1.0
2026-04-17,25,10,6,2,012937,十文字 菊雄,54,福 島,75,A2,5  車身,15.2,,,,,,曇,1.0
2026-04-17,25,10,7,6,015293,中里 福太郎,30,北海道,113,A2,大差,16.9,,,,,,曇,1.0
2026-04-17,25,11,1,3,014084,小菅 誠,45,神奈川,90,A1,,13.9,差し,,,,,曇,2.0
2026-04-17,25,11,2,7,014729,高橋 昇平,36,埼 玉,99,A1,1/8車輪,14.2,差し,,,,,曇,2.0
2026-04-17,25,11,3,2,015161,吉田 昌司,28,茨 城,111,A1,1/2車身,14.5,,HB,,,,曇,2.0
2026-04-17,25,11,4,6,014077,古屋 琢晶,40,山 梨,90,A1,1/2車身,14.5,,,,,,曇,2.0
2026-04-17,25,11,5,1,015728,保田 浩輔,26,岡 山,123,A1,3/4車身,14.3,,,,,,曇,2.0
2026-04-17,25,11,6,4,015206,鶴 良生,31,福 岡,111,A1,1/4車輪,14.1,,,,,,曇,2.0
2026-04-17,25,11,7,5,015524,栗本 武典,29,千 葉,119,A1,1/2車輪,14.2,,,,,,曇,2.0
2026-04-17,31,1,1,1,015947,北岡 マリア,20,石 川,128,L1,,10.9,逃げ,B,,,,曇,0.5
2026-04-17,31,1,2,3,014903,増茂 るるこ,34,東 京,102,L1,1  車身,10.9,マーク,H,,,,曇,0.5
2026-04-17,31,1,3,4,015852,普久原 美海,21,栃 木,126,L1,3/4車身,11.0,,,,,,曇,0.5
2026-04-17,31,1,4,5,015321,比嘉 真梨代,37,沖 縄,114,L1,1/4車輪,10.9,,,,,,曇,0.5
2026-04-17,31,1,5,2,015503,田中 月菜,25,佐 賀,118,L1,3/4車輪,11.0,,,,,,曇,0.5
2026-04-17,31,1,6,6,014909,浦部 郁里,39,千 葉,102,L1,1  車身,11.0,,,,,,曇,0.5
2026-04-17,31,1,7,7,015071,佐藤 亜貴子,43,神奈川,108,L1,3/4車身,10.9,,,,,,曇,0.5
2026-04-17,31,2,1,1,014963,石井 寛子,40,東 京,104,L1,,10.7,捲り,,,,,曇,0.5
2026-04-17,31,2,2,3,015671,小泉 夢菜,27,埼 玉,122,L1,3/4車身,10.7,マーク,,,,,曇,0.5
2026-04-17,31,2,3,7,015573,蛯原 杏奈,26,北海道,120,L1,1車身1/2,10.8,,,,,,曇,0.5
2026-04-17,31,2,4,2,015863,磯村 光舞,21,山 口,126,L1,1/4車輪,11.0,,B,,,,曇,0.5
2026-04-17,31,2,5,4,015082,高橋 朋恵,31,東 京,108,L1,1  車身,10.9,,,,,,曇,0.5
2026-04-17,31,2,6,6,014896,野口 諭実可,33,大 分,102,L1,1/8車輪,11.0,,H,,,,曇,0.5
2026-04-17,31,2,7,5,015317,佐伯 智恵,27,愛 媛,114,L1,1  車身,10.8,,,,,,曇,0.5
2026-04-17,31,3,1,2,011907,島野 浩司,57,愛 知,62,A1,,10.2,差し,,,,,曇,0.5
2026-04-17,31,3,2,1,015001,堀 兼壽,31,岐 阜,105,A1,1/4車輪,10.4,逃げ,HB,,,,曇,0.5
2026-04-17,31,3,3,4,014169,富安 保充,43,愛 知,91,A2,1車身1/2,10.2,,,,,,曇,0.5
2026-04-17,31,3,4,7,013171,岩橋 則明,54,埼 玉,78,A2,1車身1/2,10.2,,,,,,曇,0.5
2026-04-17,31,3,5,3,014459,根藤 浩二,39,千 葉,95,A2,3/4車身,10.3,,,,,,曇,0.5
2026-04-17,31,3,6,5,014297,田中 勝仁,40,千 葉,93,A2,1/2車輪,10.5,,,,,,曇,0.5
2026-04-17,31,3,7,6,013845,加賀美 智史,43,山 梨,87,A2,5  車身,10.6,,,,,,曇,0.5
2026-04-17,31,4,1,1,014206,金野 俊秋,42,千 葉,92,A2,,10.7,差し,,,,,曇,0.5
2026-04-17,31,4,2,3,014102,篠塚 光一,45,兵 庫,90,A2,1/2車身,10.6,差し,,,,,曇,0.5
2026-04-17,31,4,3,2,013729,堺 文人,47,和歌山,85,A2,1  車身,10.5,,,,,,曇,0.5
2026-04-17,31,4,4,7,013086,坂本 毅,54,岩 手,77,A2,1/2車輪,10.8,,,,,,曇,0.5
2026-04-17,31,4,5,4,015806,山本 天平,28,千 葉,125,A2,1/2車身,11.2,,HB,,,,曇,0.5
2026-04-17,31,4,6,5,014366,阿久津 浩之,42,東 京,94,A1,1車身1/2,11.1,,,,,,曇,0.5
2026-04-17,31,4,7,6,014026,高橋 成英,43,愛 知,89,A1,大差,11.6,,,,,,曇,0.5
2026-04-17,31,5,1,1,015042,高橋 泰裕,41,埼 玉,107,A1,,11.1,差し,,,,,曇,0.5
2026-04-17,31,5,2,3,015057,小林 史也,40,和歌山,107,A1,1/2車身,11.3,逃げ,HB,,,,曇,0.5
2026-04-17,31,5,3,2,014669,植木 和広,46,神奈川,98,A2,1/4車輪,11.1,,,,,,曇,0.5
2026-04-17,31,5,4,7,014584,井上 嵩,37,神奈川,97,A2,1/4車輪,10.9,,,,,,曇,0.5
2026-04-17,31,5,5,4,014933,奥原 亨,37,神奈川,103,A1,3/4車身,11.1,,,,,,曇,0.5
2026-04-17,31,5,6,5,013551,女屋 文伸,48,埼 玉,83,A2,1/2車身,11.0,,,,,,曇,0.5
2026-04-17,31,5,7,6,015714,望月 嘉人,29,静 岡,123,A2,大差,12.6,,,,,,曇,0.5
2026-04-17,31,6,1,2,015181,栗田 万生,32,千 葉,111,A1,,9.9,捲り,B,,,,曇,0.5
2026-04-17,31,6,2,1,013188,山田 幸司,54,神奈川,78,A1,1/2車輪,9.8,マーク,,,,,曇,0.5
2026-04-17,31,6,3,4,014158,本間 慎吾,39,新 潟,91,A2,1  車身,9.8,,,,,,曇,0.5
2026-04-17,31,6,4,3,013857,浅沼 聖士,44,静 岡,87,A2,1車身1/2,10.0,,,,,,曇,0.5
2026-04-17,31,6,5,5,014172,山田 隼司,39,岐 阜,91,A2,2  車身,10.0,,,,,,曇,0.5
2026-04-17,31,6,6,7,014303,小川 達也,39,静 岡,93,A1,1/4車輪,10.4,,H,,,,曇,0.5
2026-04-17,31,6,7,6,013333,小西 誠也,49,三 重,80,A2,5  車身,10.1,,,,,,曇,0.5
2026-04-17,31,7,1,1,013798,木村 直隆,47,兵 庫,86,A1,,10.0,差し,,,,,曇,0.5
2026-04-17,31,7,2,2,014658,馬場 和広,35,埼 玉,98,A1,3/4車輪,10.4,逃げ,HB,,,,曇,0.5
2026-04-17,31,7,3,3,013929,宮内 善光,44,群 馬,88,A1,1/4車輪,10.3,,,,,,曇,0.5
2026-04-17,31,7,4,5,012981,片山 弘城,50,大 阪,75,A1,3/4車身,9.9,,,,,,曇,0.5
2026-04-17,31,7,5,4,015811,水谷 亮太,29,愛 知,125,A2,3/4車輪,10.2,,,,,,曇,0.5
2026-04-17,31,7,6,7,013036,深澤 伸介,50,静 岡,76,A2,1車身1/2,9.8,,,,,,曇,0.5
2026-04-17,31,7,7,6,014387,佐野 恭太,46,静 岡,94,A2,1/2車輪,10.0,,,,,,曇,0.5
2026-04-17,31,8,1,3,015701,石田 典大,28,東 京,123,A2,,10.4,逃げ,HB,,,,曇,0.5
2026-04-17,31,8,2,5,014999,水谷 将司,38,愛 知,105,A2,3/4車身,10.0,差し,,,,,曇,0.5
2026-04-17,31,8,3,4,014455,小野 裕次,37,千 葉,95,A1,3/4車輪,10.2,,,,,,曇,0.5
2026-04-17,31,8,4,1,013985,高橋 陽介,44,青 森,89,A1,2  車身,10.1,,,,,,曇,0.5
2026-04-17,31,8,5,6,013273,西 徹,48,石 川,79,A2,1車身1/2,10.1,,,,,,曇,0.5
2026-04-17,31,8,6,2,014361,真船 圭一郎,37,福 島,94,A1,7  車身,11.0,,,,,,曇,0.5
2026-04-17,31,8,7,7,013575,渡会 啓介,49,愛 知,83,A2,2  車身,10.7,,,,,,曇,0.5
2026-04-17,31,9,1,1,015613,滝本 幸正,27,新 潟,121,A1,,10.4,逃げ,HB,,,,曇,0.5
2026-04-17,31,9,2,2,014144,石川 雅望,39,群 馬,91,A1,3/4車身,10.3,マーク,,,,,曇,0.5
2026-04-17,31,9,3,3,012678,舛井 幹雄,54,三 重,71,A1,1/2車身,10.2,,,,,,曇,0.5
2026-04-17,31,9,4,5,012742,山田 雅之,53,岐 阜,72,A1,2  車身,10.3,,,,,,曇,0.5
2026-04-17,31,9,5,7,015241,山田 祐太,37,福 島,113,A2,2  車身,10.6,,,,,,曇,0.5
2026-04-17,31,9,6,6,013838,山田 武,48,群 馬,87,A2,6  車身,10.9,,,,,,曇,0.5
2026-04-17,31,9,7,4,014473,重倉 高史,40,富 山,95,A1,大差,12.0,,,,,,曇,0.5
2026-04-17,45,1,1,5,015294,小原 亮哉,35,大 分,113,A1,,12.0,差し,,,,,曇,1.0
2026-04-17,45,1,2,4,015264,渡邉 直弥,29,静 岡,113,A2,3/4車身,11.9,マーク,,,,,曇,1.0
2026-04-17,45,1,3,1,014615,藤原 亮太,37,岡 山,97,A2,1/2車輪,12.2,,HB,,,,曇,1.0
2026-04-17,45,1,4,3,014520,伊藤 彰規,36,神奈川,96,A2,1/2車身,11.9,,,,,,曇,1.0
2026-04-17,45,1,5,7,014093,窪田 陽介,41,滋 賀,90,A2,1  車身,11.9,,,,,,曇,1.0
2026-04-17,45,1,6,6,014236,本田 拓也,43,新 潟,92,A2,1  車身,12.0,,,,,,曇,1.0
2026-04-17,45,1,7,2,015456,安藤 直希,28,京 都,117,A1,6  車身,12.7,,,,,,曇,1.0
2026-04-17,45,2,1,2,015238,井寺 亮太,33,長 崎,113,A2,,11.9,捲り,,,,,晴,1.5
2026-04-17,45,2,2,7,013075,平 総一,54,熊 本,76,A2,1/2車身,11.8,マーク,,,,,晴,1.5
2026-04-17,45,2,3,1,015792,貝原 涼太,28,栃 木,125,A2,5  車身,12.5,,HB,,,,晴,1.5
2026-04-17,45,2,4,5,013621,國廣 哲治,50,埼 玉,84,A1,3/4車輪,12.4,,,,,,晴,1.5
2026-04-17,45,2,5,4,014125,坂本 昌宏,41,青 森,91,A2,3/4車輪,12.3,,,,,,晴,1.5
2026-04-17,45,2,6,6,014979,黒川 渉,38,奈 良,103,A2,大差,13.2,,,,,,晴,1.5
2026-04-17,45,2,7,3,015722,竹澤 雅也,24,福 井,123,A2,大差,14.9,,,,,,晴,1.5
2026-04-17,45,3,1,3,013357,近藤 誠二,48,香 川,80,A1,,11.7,差し,,,,,晴,0.5
2026-04-17,45,3,2,7,014354,大島 将人,37,福 島,94,A1,1/2車身,12.1,差し,,,,,晴,0.5
2026-04-17,45,3,3,4,013907,佐藤 正吾,43,宮 城,88,A2,1/2車身,12.0,,,,,,晴,0.5
2026-04-17,45,3,4,1,015782,佐々木 亮太,21,青 森,125,A1,1/4車輪,12.3,,HB,,,,晴,0.5
2026-04-17,45,3,5,5,013146,八谷 誠賢,50,福 岡,77,A1,1  車輪,11.6,,,,,,晴,0.5
2026-04-17,45,3,6,6,015642,眞砂 英作,30,香 川,121,A2,1車身1/2,12.1,,,,,,晴,0.5
2026-04-17,45,3,7,2,014116,安東 宏高,44,大 分,90,A2,1車身1/2,11.8,,,,,,晴,0.5
2026-04-17,45,4,1,2,015902,安達 光伸,24,岐 阜,127,A2,,11.7,捲り,B,,,,晴,1.7
2026-04-17,45,4,2,7,013936,小埜 正義,44,千 葉,88,A1,3  車身,11.6,差し,,,,,晴,1.7
2026-04-17,45,4,3,1,015618,高本 和也,29,神奈川,121,A1,1/4車輪,11.7,,H,,,,晴,1.7
2026-04-17,45,4,4,3,013970,三好 陽一,44,愛 媛,88,A2,3/4車身,11.6,,,,,,晴,1.7
2026-04-17,45,4,5,5,011619,疋田 敏,58,愛 知,59,A2,3  車身,11.7,,,,,,晴,1.7
2026-04-17,45,4,6,4,013283,小林 卓人,48,大 阪,79,A1,3/4車身,11.7,,,,,,晴,1.7
2026-04-17,45,4,7,6,013506,田村 浩章,49,徳 島,82,A1,1車身1/2,11.8,,,,,,晴,1.7
2026-04-17,45,5,1,1,013883,高津 晃治,46,岡 山,87,S2,,11.5,差し,,,,,晴,1.7
2026-04-17,45,5,2,5,014882,山本 直,33,岡 山,101,S2,1/2車輪,11.7,捲り,B,,,,晴,1.7
2026-04-17,45,5,3,2,015697,熊崎 麻人,26,埼 玉,123,S2,1車身1/2,11.7,,H,,,,晴,1.7
2026-04-17,45,5,4,4,014232,柴田 洋輔,40,東 京,92,S2,1/2車身,11.7,,,,,,晴,1.7
2026-04-17,45,5,5,3,014680,増原 正人,42,広 島,98,S2,3/4車身,11.7,,,,,,晴,1.7
2026-04-17,45,5,6,6,012759,金山 栄治,52,滋 賀,72,S2,1  車輪,11.7,,,,,,晴,1.7
2026-04-17,45,6,1,5,015170,川越 勇星,29,神奈川,111,S2,,11.4,捲り,,,,,晴,1.7
2026-04-17,45,6,2,2,014017,大塚 玲,44,神奈川,89,S1,3/4車身,11.4,マーク,,,,,晴,1.7
2026-04-17,45,6,3,3,014286,関 貴之,42,茨 城,93,S2,3/4車輪,11.3,,,,,,晴,1.7
2026-04-17,45,6,4,6,013197,鈴木 幸紀,50,三 重,78,S2,3  車身,11.6,,,,,,晴,1.7
2026-04-17,45,6,5,1,013862,鈴木 伸之,45,愛 知,87,S2,1  車身,11.8,,,,,,晴,1.7
2026-04-17,45,6,6,4,015445,内藤 久文,34,愛 知,117,S2,3  車身,12.3,,HB,,,,晴,1.7
2026-04-17,45,7,1,3,012669,伊藤 正樹,53,愛 知,71,S2,,12.6,差し,,,,,晴,1.7
2026-04-17,45,7,2,5,014081,田中 晴基,40,千 葉,90,S2,3/4車輪,12.4,差し,,,,,晴,1.7
2026-04-17,45,7,3,2,015132,瓜生 崇智,31,熊 本,109,S2,1/2車身,12.6,,,,,,晴,1.7
2026-04-17,45,7,4,7,015097,長谷部 翔,31,静 岡,109,S2,1/2車身,12.4,,,,,,晴,1.7
2026-04-17,45,7,5,1,014080,近藤 隆司,42,千 葉,90,S2,1/2車身,12.7,,,,,,晴,1.7
2026-04-17,45,7,6,4,014604,菱田 浩二,37,京 都,97,S2,1  車身,13.0,,HB,,,,晴,1.7
2026-04-17,45,7,7,6,015388,松尾 勇吾,27,熊 本,115,S2,2  車身,13.0,,,,,,晴,1.7
2026-04-17,45,8,1,1,014038,橋本 強,41,愛 媛,89,S1,,12.3,差し,,,,,晴,2.2
2026-04-17,45,8,2,5,014052,飯野 祐太,41,福 島,90,S1,1/2車輪,11.9,差し,,,,,晴,2.2
2026-04-17,45,8,3,6,013448,合志 正臣,48,熊 本,81,S2,1  車輪,12.3,,,,,,晴,2.2
2026-04-17,45,8,4,4,015725,青木 瑞樹,26,岡 山,123,S2,1/2車身,12.6,,HB,,,,晴,2.2
2026-04-17,45,8,5,2,013955,三宅 裕武,44,三 重,88,S2,タイヤ差,12.1,,,,,,晴,2.2
2026-04-17,45,8,6,3,014641,箱田 優樹,35,青 森,98,S2,1  車輪,11.9,,,,,,晴,2.2
2026-04-17,45,8,7,7,014752,竹内 雄作,38,岐 阜,99,S2,3/4車輪,12.3,,,,,,晴,2.2
2026-04-17,45,9,1,1,014886,山本 伸一,43,奈 良,101,S1,,11.4,差し,,,,,晴,1.5
2026-04-17,45,9,2,7,014177,小堺 浩二,43,石 川,91,S2,1/2車身,11.3,マーク,,,,,晴,1.5
2026-04-17,45,9,3,5,015629,岸田 剛,27,福 井,121,S1,1/2車身,11.6,,,,,,晴,1.5
2026-04-17,45,9,4,3,013737,筒井 敦史,49,岡 山,85,S1,3/4車身,11.3,,,,,,晴,1.5
2026-04-17,45,9,5,4,014141,中川 貴徳,42,栃 木,91,S2,2  車身,11.8,,,,,,晴,1.5
2026-04-17,45,9,6,2,014221,古川 尚耶,40,栃 木,92,S2,1/2車身,12.0,,,,,,晴,1.5
2026-04-17,45,9,7,6,015340,幸田 望夢,26,栃 木,115,S2,1  車身,12.2,,HB,,,,晴,1.5
2026-04-17,45,10,1,5,013673,大槻 寛徳,46,宮 城,85,S1,,11.5,捲り,,,,,晴,1.5
2026-04-17,45,10,2,4,014599,松岡 篤哉,43,岐 阜,97,S2,1  車輪,11.6,マーク,,,,,晴,1.5
2026-04-17,45,10,3,2,013745,中川 誠一郎,46,熊 本,85,S1,3/4車身,11.2,,,,,,晴,1.5
2026-04-17,45,10,4,7,014188,原 誠宏,40,香 川,91,S2,3/4車身,11.6,,,,,,晴,1.5
2026-04-17,45,10,5,1,013410,伊勢崎 彰大,47,千 葉,81,S2,1/2車身,11.4,,,,,,晴,1.5
2026-04-17,45,10,6,3,015825,南部 翔大,25,大 阪,125,S2,1/2車輪,11.8,,HB,,,,晴,1.5
2026-04-17,45,10,7,6,014714,橋本 智昭,43,宮 城,99,S2,大差,13.0,,,,,,晴,1.5
2026-04-17,45,11,1,4,015928,尾野 翔一,26,福 岡,127,A2,,12.1,捲り,,,,,晴,2.5
2026-04-17,45,11,2,7,015625,真鍋 顕汰,31,三 重,121,A1,3/4車身,12.0,マーク,,,,,晴,2.5
2026-04-17,45,11,3,1,012972,金子 貴志,50,愛 知,75,A1,1車身1/2,12.0,,,,,,晴,2.5
2026-04-17,45,11,3,6,013353,吉永 好宏,51,広 島,80,A1,1車身1/2,12.5,,,,,,晴,2.5
2026-04-17,45,11,5,3,015831,三木 健正,24,岡 山,125,A1,3/4車身,12.7,,HB,,,,晴,2.5
2026-04-17,45,11,6,2,015745,小柳 智徳,27,長 崎,123,A1,1/2車身,12.3,,,,,,晴,2.5
2026-04-17,45,11,7,5,014748,山口 智弘,35,愛 知,99,A1,微差,12.0,,,,,,晴,2.5
2026-04-17,45,12,1,7,014939,長尾 拳太,32,岐 阜,103,S1,,11.3,差し,,,,,晴,1.5
2026-04-17,45,12,2,5,014996,岡本 総,38,愛 知,105,S1,1/2車輪,11.5,差し,,,,,晴,1.5
