race_date,place_code,race_no,bet_type,bet_name,kumi_ban,payout,popularity
2026-04-03,27,3,RH3,三連複,3=4=6,3850,17
2026-04-03,27,3,RT3,三連単,4-6-3,7420,21
2026-04-03,27,3,W,ワイド,4=6,470,6
2026-04-03,27,3,W,ワイド,3=4,630,10
2026-04-03,27,3,W,ワイド,3=6,1020,16
2026-04-03,27,4,SH2,二車複,1=4,870,4
2026-04-03,27,4,ST2,二車単,4-1,2260,9
2026-04-03,27,4,RH3,三連複,1=4=7,1170,4
2026-04-03,27,4,RT3,三連単,4-1-7,6360,23
2026-04-03,27,4,W,ワイド,1=4,290,4
2026-04-03,27,4,W,ワイド,4=7,670,12
2026-04-03,27,4,W,ワイド,1=7,210,2
2026-04-03,27,5,SH2,二車複,1=7,2680,10
2026-04-03,27,5,ST2,二車単,7-1,5300,16
2026-04-03,27,5,RH3,三連複,1=2=7,5920,16
2026-04-03,27,5,RT3,三連単,7-1-2,29770,82
2026-04-03,27,5,W,ワイド,1=7,580,8
2026-04-03,27,5,W,ワイド,2=7,650,10
2026-04-03,27,5,W,ワイド,1=2,940,12
2026-04-03,27,6,SH2,二車複,1=5,330,1
2026-04-03,27,6,ST2,二車単,1-5,440,1
2026-04-03,27,6,RH3,三連複,1=4=5,360,1
2026-04-03,27,6,RT3,三連単,1-5-4,780,1
2026-04-03,27,6,W,ワイド,1=5,150,1
2026-04-03,27,6,W,ワイド,1=4,170,2
2026-04-03,27,6,W,ワイド,4=5,330,6
2026-04-03,27,7,SH2,二車複,1=4,160,1
2026-04-03,27,7,ST2,二車単,4-1,180,1
2026-04-03,27,7,RH3,三連複,1=4=6,2670,9
2026-04-03,27,7,RT3,三連単,4-1-6,4650,10
2026-04-03,27,7,W,ワイド,1=4,120,1
2026-04-03,27,7,W,ワイド,4=6,850,13
2026-04-03,27,7,W,ワイド,1=6,650,10
2026-04-03,27,8,SH2,二車複,1=2,440,1
2026-04-03,27,8,ST2,二車単,1-2,480,1
2026-04-03,27,8,RH3,三連複,1=2=3,560,1
2026-04-03,27,8,RT3,三連単,1-2-3,1330,1
2026-04-03,27,8,W,ワイド,1=2,170,1
2026-04-03,27,8,W,ワイド,1=3,200,2
2026-04-03,27,8,W,ワイド,2=3,320,6
2026-04-03,27,9,SH2,二車複,4=7,3470,12
2026-04-03,27,9,ST2,二車単,4-7,7910,23
2026-04-03,27,9,RH3,三連複,2=4=7,1420,8
2026-04-03,27,9,RT3,三連単,4-7-2,17110,68
2026-04-03,27,9,W,ワイド,4=7,800,12
2026-04-03,27,9,W,ワイド,2=4,360,4
2026-04-03,27,9,W,ワイド,2=7,380,6
2026-04-03,27,10,SH2,二車複,2=7,220,1
2026-04-03,27,10,ST2,二車単,2-7,320,1
2026-04-03,27,10,RH3,三連複,2=4=7,530,1
2026-04-03,27,10,RT3,三連単,2-7-4,840,1
2026-04-03,27,10,W,ワイド,2=7,140,1
2026-04-03,27,10,W,ワイド,2=4,210,2
2026-04-03,27,10,W,ワイド,4=7,450,7
2026-04-03,27,11,SH2,二車複,1=7,200,1
2026-04-03,27,11,ST2,二車単,7-1,350,1
2026-04-03,27,11,RH3,三連複,1=3=7,540,2
2026-04-03,27,11,RT3,三連単,7-1-3,1320,2
2026-04-03,27,11,W,ワイド,1=7,160,1
2026-04-03,27,11,W,ワイド,3=7,250,2
2026-04-03,27,11,W,ワイド,1=3,330,5
2026-04-03,27,12,SH2,二車複,4=7,3010,9
2026-04-03,27,12,ST2,二車単,4-7,3050,11
2026-04-03,27,12,RH3,三連複,3=4=7,470,1
2026-04-03,27,12,RT3,三連単,4-7-3,8150,28
2026-04-03,27,12,W,ワイド,4=7,430,8
2026-04-03,27,12,W,ワイド,3=4,150,1
2026-04-03,27,12,W,ワイド,3=7,180,2
2026-04-03,36,1,SH2,二車複,1=5,140,1
2026-04-03,36,1,ST2,二車単,1-5,210,1
2026-04-03,36,1,RH3,三連複,1=2=5,130,1
2026-04-03,36,1,RT3,三連単,1-5-2,270,1
2026-04-03,36,1,W,ワイド,1=5,100,1
2026-04-03,36,1,W,ワイド,1=2,100,2
2026-04-03,36,1,W,ワイド,2=5,110,3
2026-04-03,36,2,SH2,二車複,1=4,200,1
2026-04-03,36,2,ST2,二車単,4-1,220,1
2026-04-03,36,2,RH3,三連複,1=3=4,160,1
2026-04-03,36,2,RT3,三連単,4-1-3,280,1
2026-04-03,36,2,W,ワイド,1=4,120,2
2026-04-03,36,2,W,ワイド,3=4,100,1
2026-04-03,36,2,W,ワイド,1=3,120,3
2026-04-03,36,3,SH2,二車複,1=7,100,1
2026-04-03,36,3,ST2,二車単,7-1,150,1
2026-04-03,36,3,RH3,三連複,1=4=7,440,2
2026-04-03,36,3,RT3,三連単,7-1-4,540,2
2026-04-03,36,3,W,ワイド,1=7,100,1
2026-04-03,36,3,W,ワイド,4=7,180,2
2026-04-03,36,3,W,ワイド,1=4,330,6
2026-04-03,36,4,SH2,二車複,3=7,200,1
2026-04-03,36,4,ST2,二車単,7-3,210,1
2026-04-03,36,4,RH3,三連複,3=5=7,540,4
2026-04-03,36,4,RT3,三連単,7-3-5,600,1
2026-04-03,36,4,W,ワイド,3=7,150,2
2026-04-03,36,4,W,ワイド,5=7,140,1
2026-04-03,36,4,W,ワイド,3=5,310,5
2026-04-03,36,5,SH2,二車複,2=7,290,2
2026-04-03,36,5,ST2,二車単,7-2,350,2
2026-04-03,36,5,RH3,三連複,1=2=7,170,1
2026-04-03,36,5,RT3,三連単,7-2-1,580,2
2026-04-03,36,5,W,ワイド,2=7,130,2
2026-04-03,36,5,W,ワイド,1=7,110,1
2026-04-03,36,5,W,ワイド,1=2,170,3
2026-04-03,36,6,SH2,二車複,1=2,5110,9
2026-04-03,36,6,ST2,二車単,1-2,20150,23
2026-04-03,36,6,RH3,三連複,1=2=4,1350,5
2026-04-03,36,6,RT3,三連単,1-2-4,36570,68
2026-04-03,36,6,W,ワイド,1=2,960,9
2026-04-03,36,6,W,ワイド,1=4,420,7
2026-04-03,36,6,W,ワイド,2=4,200,2
2026-04-03,36,7,SH2,二車複,3=5,150,1
2026-04-03,36,7,ST2,二車単,5-3,1710,5
2026-04-03,36,7,RH3,三連複,1=3=5,240,1
2026-04-03,36,7,RT3,三連単,5-3-1,4460,14
2026-04-03,36,7,W,ワイド,3=5,100,1
2026-04-03,36,7,W,ワイド,1=5,190,4
2026-04-03,36,7,W,ワイド,1=3,150,2
2026-04-03,37,1,WH2,枠複,4=5,260,1
2026-04-03,37,1,WT2,枠単,5-4,580,1
2026-04-03,37,1,SH2,二車複,4=5,330,1
2026-04-03,37,1,ST2,二車単,5-4,510,1
2026-04-03,37,1,RH3,三連複,4=5=7,950,4
2026-04-03,37,1,RT3,三連単,5-4-7,1930,2
2026-04-03,37,1,W,ワイド,4=5,180,1
2026-04-03,37,1,W,ワイド,5=7,340,5
2026-04-03,37,1,W,ワイド,4=7,300,4
2026-04-03,37,2,WH2,枠複,2=6,500,2
2026-04-03,37,2,WT2,枠単,2-6,590,1
2026-04-03,37,2,SH2,二車複,2=8,640,2
2026-04-03,37,2,ST2,二車単,2-8,1010,2
2026-04-03,37,2,RH3,三連複,2=6=8,4540,19
2026-04-03,37,2,RT3,三連単,2-8-6,10210,37
2026-04-03,37,2,W,ワイド,2=8,380,5
2026-04-03,37,2,W,ワイド,2=6,670,10
2026-04-03,37,2,W,ワイド,6=8,1520,21
2026-04-03,37,3,WH2,枠複,3=4,1830,8
2026-04-03,37,3,WT2,枠単,3-4,3750,16
2026-04-03,37,3,SH2,二車複,3=4,1590,6
2026-04-03,37,3,ST2,二車単,3-4,2410,9
2026-04-03,37,3,RH3,三連複,1=3=4,690,3
2026-04-03,37,3,RT3,三連単,3-4-1,8270,19
2026-04-03,37,3,W,ワイド,3=4,370,7
2026-04-03,37,3,W,ワイド,1=3,310,4
2026-04-03,37,3,W,ワイド,1=4,110,1
2026-04-03,37,4,WH2,枠複,1=5,720,2
2026-04-03,37,4,WT2,枠単,1-5,1000,3
2026-04-03,37,4,SH2,二車複,1=7,710,2
2026-04-03,37,4,ST2,二車単,1-7,1030,3
2026-04-03,37,4,RH3,三連複,1=7=9,7430,16
2026-04-03,37,4,RT3,三連単,1-7-9,18250,48
2026-04-03,37,4,W,ワイド,1=7,310,2
2026-04-03,37,4,W,ワイド,1=9,420,5
2026-04-03,37,4,W,ワイド,7=9,2620,22
2026-04-03,37,5,WH2,枠複,1=4,490,2
2026-04-03,37,5,WT2,枠単,1-4,1490,7
2026-04-03,37,5,SH2,二車複,1=4,5830,15
2026-04-03,37,5,ST2,二車単,1-4,11540,22
2026-04-03,37,5,RH3,三連複,1=4=5,2180,6
2026-04-03,37,5,RT3,三連単,1-4-5,41670,78
2026-04-03,37,5,W,ワイド,1=4,1470,16
2026-04-03,37,5,W,ワイド,1=5,200,2
2026-04-03,37,5,W,ワイド,4=5,290,4
2026-04-03,37,6,WH2,枠複,2=4,890,4
2026-04-03,37,6,WT2,枠単,4-2,1250,5
2026-04-03,37,6,SH2,二車複,2=5,880,4
2026-04-03,37,6,ST2,二車単,5-2,1240,4
2026-04-03,37,6,RH3,三連複,1=2=5,1110,5
2026-04-03,37,6,RT3,三連単,5-2-1,4620,13
2026-04-03,37,6,W,ワイド,2=5,320,4
2026-04-03,37,6,W,ワイド,1=5,200,2
2026-04-03,37,6,W,ワイド,1=2,890,12
2026-04-03,37,7,WH2,枠複,1=5,210,1
2026-04-03,37,7,WT2,枠単,1-5,230,1
2026-04-03,37,7,SH2,二車複,1=7,200,1
2026-04-03,37,7,ST2,二車単,1-7,240,1
2026-04-03,37,7,RH3,三連複,1=7=9,390,1
2026-04-03,37,7,RT3,三連単,1-7-9,740,1
2026-04-03,37,7,W,ワイド,1=7,140,1
2026-04-03,37,7,W,ワイド,1=9,160,2
2026-04-03,37,7,W,ワイド,7=9,330,4
2026-04-03,37,8,WH2,枠複,5=6,550,3
2026-04-03,37,8,WT2,枠単,6-5,1210,7
2026-04-03,37,8,SH2,二車複,7=8,1460,5
2026-04-03,37,8,ST2,二車単,8-7,3800,12
2026-04-03,37,8,RH3,三連複,6=7=8,7580,22
2026-04-03,37,8,RT3,三連単,8-7-6,28360,73
2026-04-03,37,8,W,ワイド,7=8,800,7
2026-04-03,37,8,W,ワイド,6=8,1500,14
2026-04-03,37,8,W,ワイド,6=7,3350,29
2026-04-03,37,9,WH2,枠複,2=4,1360,5
2026-04-03,37,9,WT2,枠単,2-4,2290,7
2026-04-03,37,9,SH2,二車複,2=5,1640,4
2026-04-03,37,9,ST2,二車単,2-5,2170,8
2026-04-03,37,9,RH3,三連複,2=5=7,1080,4
2026-04-03,37,9,RT3,三連単,2-5-7,7000,18
2026-04-03,37,9,W,ワイド,2=5,420,5
2026-04-03,37,9,W,ワイド,2=7,350,3
2026-04-03,37,9,W,ワイド,5=7,350,4
2026-04-03,37,10,WH2,枠複,2=5,140,1
2026-04-03,37,10,WT2,枠単,2-5,170,1
2026-04-03,37,10,SH2,二車複,2=7,150,1
2026-04-03,37,10,ST2,二車単,2-7,170,1
2026-04-03,37,10,RH3,三連複,2=4=7,910,4
2026-04-03,37,10,RT3,三連単,2-7-4,1240,4
2026-04-03,37,10,W,ワイド,2=7,130,1
2026-04-03,37,10,W,ワイド,2=4,840,13
2026-04-03,37,10,W,ワイド,4=7,810,11
2026-04-03,37,11,WH2,枠複,3=4,120,1
2026-04-03,37,11,WT2,枠単,4-3,130,1
2026-04-03,37,11,SH2,二車複,3=5,120,1
2026-04-03,37,11,ST2,二車単,5-3,140,1
2026-04-03,37,11,RH3,三連複,3=5=6,480,1
2026-04-03,37,11,RT3,三連単,5-3-6,600,1
2026-04-03,37,11,W,ワイド,3=5,100,1
2026-04-03,37,11,W,ワイド,5=6,490,10
2026-04-03,37,11,W,ワイド,3=6,480,8
2026-04-03,37,12,WH2,枠複,1=4,120,1
2026-04-03,37,12,WT2,枠単,4-1,210,1
2026-04-03,37,12,SH2,二車複,1=5,130,1
2026-04-03,37,12,ST2,二車単,5-1,200,1
2026-04-03,37,12,RH3,三連複,1=5=7,140,1
2026-04-03,37,12,RT3,三連単,5-1-7,280,1
2026-04-03,37,12,W,ワイド,1=5,100,1
2026-04-03,37,12,W,ワイド,5=7,130,2
2026-04-03,37,12,W,ワイド,1=7,130,3
2026-04-03,42,1,SH2,二車複,1=2,210,1
2026-04-03,42,1,ST2,二車単,2-1,2020,6
2026-04-03,42,1,RH3,三連複,1=2=3,270,1
2026-04-03,42,1,RT3,三連単,2-1-3,5950,19
2026-04-03,42,1,W,ワイド,1=2,110,1
2026-04-03,42,1,W,ワイド,2=3,200,4
2026-04-03,42,1,W,ワイド,1=3,120,2
2026-04-03,42,2,SH2,二車複,1=2,590,3
2026-04-03,42,2,ST2,二車単,2-1,1270,7
2026-04-03,42,2,RH3,三連複,1=2=4,210,1
2026-04-03,42,2,RT3,三連単,2-1-4,2030,6
2026-04-03,42,2,W,ワイド,1=2,160,2
2026-04-03,42,2,W,ワイド,2=4,160,3
2026-04-03,42,2,W,ワイド,1=4,130,1
2026-04-03,42,3,SH2,二車複,1=2,170,1
2026-04-03,42,3,ST2,二車単,2-1,310,2
2026-04-03,42,3,RH3,三連複,1=2=3,300,1
2026-04-03,42,3,RT3,三連単,2-1-3,940,2
2026-04-03,42,3,W,ワイド,1=2,120,1
2026-04-03,42,3,W,ワイド,2=3,180,2
2026-04-03,42,3,W,ワイド,1=3,230,5
2026-04-03,42,4,SH2,二車複,4=5,3510,11
2026-04-03,42,4,ST2,二車単,5-4,5210,20
2026-04-03,42,4,RH3,三連複,4=5=6,7930,21
2026-04-03,42,4,RT3,三連単,5-4-6,24440,74
2026-04-03,42,4,W,ワイド,4=5,730,11
2026-04-03,42,4,W,ワイド,5=6,310,3
2026-04-03,42,4,W,ワイド,4=6,2670,20
2026-04-03,42,5,SH2,二車複,1=5,380,2
2026-04-03,42,5,ST2,二車単,1-5,2200,4
2026-04-03,42,5,RH3,三連複,1=5=6,2480,7
2026-04-03,42,5,RT3,三連単,1-5-6,9710,20
2026-04-03,42,5,W,ワイド,1=5,420,4
2026-04-03,42,5,W,ワイド,1=6,1010,11
2026-04-03,42,5,W,ワイド,5=6,870,9
2026-04-03,42,6,SH2,二車複,2=4,2350,5
2026-04-03,42,6,ST2,二車単,2-4,2450,5
2026-04-03,42,6,RH3,三連複,1=2=4,510,2
2026-04-03,42,6,RT3,三連単,2-4-1,4500,13
2026-04-03,42,6,W,ワイド,2=4,290,4
2026-04-03,42,6,W,ワイド,1=2,100,1
2026-04-03,42,6,W,ワイド,1=4,290,5
2026-04-03,42,7,SH2,二車複,2=3,310,1
2026-04-03,42,7,ST2,二車単,2-3,490,1
2026-04-03,42,7,RH3,三連複,1=2=3,280,1
2026-04-03,42,7,RT3,三連単,2-3-1,1300,1
2026-04-03,42,7,W,ワイド,2=3,140,1
2026-04-03,42,7,W,ワイド,1=2,150,2
2026-04-03,42,7,W,ワイド,1=3,170,3
2026-04-03,81,1,SH2,二車複,1=5,540,2
2026-04-03,81,1,ST2,二車単,1-5,970,4
2026-04-03,81,1,RH3,三連複,1=4=5,1420,6
2026-04-03,81,1,RT3,三連単,1-5-4,4880,13
2026-04-03,81,1,W,ワイド,1=5,360,5
2026-04-03,81,1,W,ワイド,1=4,490,7
2026-04-03,81,1,W,ワイド,4=5,1000,12
2026-04-03,81,2,SH2,二車複,5=6,4440,10
2026-04-03,81,2,ST2,二車単,6-5,9690,26
2026-04-03,81,2,RH3,三連複,2=5=6,2480,8
2026-04-03,81,2,RT3,三連単,6-5-2,26470,70
2026-04-03,81,2,W,ワイド,5=6,850,12
2026-04-03,81,2,W,ワイド,2=6,720,10
2026-04-03,81,2,W,ワイド,2=5,510,5
2026-04-03,81,3,SH2,二車複,1=4,1270,6
2026-04-03,81,3,ST2,二車単,4-1,3110,12
2026-04-03,81,3,RH3,三連複,1=2=4,1330,7
2026-04-03,81,3,RT3,三連単,4-1-2,11740,43
2026-04-03,81,3,W,ワイド,1=4,270,6
2026-04-03,81,3,W,ワイド,2=4,530,10
2026-04-03,81,3,W,ワイド,1=2,220,2
2026-04-03,81,4,SH2,二車複,1=4,260,1
2026-04-03,81,4,ST2,二車単,4-1,660,3
2026-04-03,81,4,RH3,三連複,1=4=6,700,4
2026-04-03,81,4,RT3,三連単,4-1-6,1440,3
2026-04-03,81,4,W,ワイド,1=4,180,1
2026-04-03,81,4,W,ワイド,4=6,530,10
2026-04-03,81,4,W,ワイド,1=6,480,9
2026-04-03,81,5,SH2,二車複,1=3,230,1
2026-04-03,81,5,ST2,二車単,3-1,350,2
2026-04-03,81,5,RH3,三連複,1=3=5,240,1
2026-04-03,81,5,RT3,三連単,3-1-5,520,1
2026-04-03,81,5,W,ワイド,1=3,130,1
2026-04-03,81,5,W,ワイド,3=5,190,2
2026-04-03,81,5,W,ワイド,1=5,210,3
2026-04-03,81,6,SH2,二車複,4=6,1830,4
2026-04-03,81,6,ST2,二車単,4-6,4260,11
2026-04-03,81,6,RH3,三連複,2=4=6,3800,11
2026-04-03,81,6,RT3,三連単,4-6-2,14970,39
2026-04-03,81,6,W,ワイド,4=6,800,9
2026-04-03,81,6,W,ワイド,2=4,1010,11
2026-04-03,81,6,W,ワイド,2=6,1080,14
2026-04-03,81,7,SH2,二車複,1=3,580,2
2026-04-03,81,7,ST2,二車単,1-3,1090,3
2026-04-03,81,7,RH3,三連複,1=2=3,640,4
2026-04-03,81,7,RT3,三連単,1-3-2,3310,12
2026-04-03,81,7,W,ワイド,1=3,220,2
2026-04-03,81,7,W,ワイド,1=2,250,3
2026-04-03,81,7,W,ワイド,2=3,320,5
2026-04-04,45,1,SH2,二車複,5=6,590,2
2026-04-04,45,1,ST2,二車単,6-5,1890,5
2026-04-04,45,1,RH3,三連複,3=5=6,3550,15
2026-04-04,45,1,RT3,三連単,6-5-3,13230,43
2026-04-04,45,1,W,ワイド,5=6,470,7
2026-04-04,45,1,W,ワイド,3=6,1620,17
2026-04-04,45,1,W,ワイド,3=5,920,13
2026-04-04,45,2,SH2,二車複,1=5,240,1
2026-04-04,45,2,ST2,二車単,5-1,770,4
2026-04-04,45,2,RH3,三連複,1=2=5,660,3
2026-04-04,45,2,RT3,三連単,5-1-2,2050,5
2026-04-04,45,2,W,ワイド,1=5,160,1
2026-04-04,45,2,W,ワイド,2=5,260,3
2026-04-04,45,2,W,ワイド,1=2,500,9
2026-04-04,45,3,SH2,二車複,4=7,240,1
2026-04-04,45,3,ST2,二車単,7-4,260,1
2026-04-04,45,3,RH3,三連複,2=4=7,790,5
2026-04-04,45,3,RT3,三連単,7-4-2,1780,6
2026-04-04,45,3,W,ワイド,4=7,160,1
2026-04-04,45,3,W,ワイド,2=7,920,11
2026-04-04,45,3,W,ワイド,2=4,640,10
2026-04-04,45,4,SH2,二車複,4=7,110,1
2026-04-04,45,4,ST2,二車単,7-4,160,1
2026-04-04,45,4,RH3,三連複,2=4=7,170,1
2026-04-04,45,4,RT3,三連単,7-4-2,270,1
2026-04-04,45,4,W,ワイド,4=7,100,1
2026-04-04,45,4,W,ワイド,2=7,190,3
2026-04-04,45,4,W,ワイド,2=4,180,2
2026-04-04,45,5,SH2,二車複,3=7,510,2
2026-04-04,45,5,ST2,二車単,3-7,3830,7
2026-04-04,45,5,RH3,三連複,3=4=7,160,1
2026-04-04,45,5,RT3,三連単,3-7-4,7920,18
2026-04-04,45,5,W,ワイド,3=7,130,2
2026-04-04,45,5,W,ワイド,3=4,150,3
2026-04-04,45,5,W,ワイド,4=7,100,1
2026-04-04,45,6,SH2,二車複,6=7,670,3
2026-04-04,45,6,ST2,二車単,6-7,750,3
2026-04-04,45,6,RH3,三連複,1=6=7,880,4
2026-04-04,45,6,RT3,三連単,6-7-1,2550,8
2026-04-04,45,6,W,ワイド,6=7,300,3
2026-04-04,45,6,W,ワイド,1=6,210,2
2026-04-04,45,6,W,ワイド,1=7,810,7
2026-04-04,45,7,SH2,二車複,4=5,1380,5
2026-04-04,45,7,ST2,二車単,5-4,2910,10
2026-04-04,45,7,RH3,三連複,4=5=7,940,5
2026-04-04,45,7,RT3,三連単,5-4-7,7400,20
2026-04-04,45,7,W,ワイド,4=5,450,8
2026-04-04,45,7,W,ワイド,5=7,400,7
2026-04-04,45,7,W,ワイド,4=7,130,1
2026-04-04,45,8,SH2,二車複,2=5,140,1
2026-04-04,45,8,ST2,二車単,5-2,210,1
2026-04-04,45,8,RH3,三連複,2=3=5,380,2
2026-04-04,45,8,RT3,三連単,5-2-3,960,3
2026-04-04,45,8,W,ワイド,2=5,100,1
2026-04-04,45,8,W,ワイド,3=5,230,4
2026-04-04,45,8,W,ワイド,2=3,270,5
2026-04-04,45,9,SH2,二車複,1=5,150,1
2026-04-04,45,9,ST2,二車単,1-5,260,2
2026-04-04,45,9,RH3,三連複,1=2=5,760,2
2026-04-04,45,9,RT3,三連単,1-5-2,1760,4
2026-04-04,45,9,W,ワイド,1=5,100,1
2026-04-04,45,9,W,ワイド,1=2,510,5
2026-04-04,45,9,W,ワイド,2=5,530,6
2026-04-04,45,10,SH2,二車複,1=7,130,1
2026-04-04,45,10,ST2,二車単,1-7,130,1
2026-04-04,45,10,RH3,三連複,1=4=7,150,1
2026-04-04,45,10,RT3,三連単,1-7-4,190,1
2026-04-04,45,10,W,ワイド,1=7,100,1
2026-04-04,45,10,W,ワイド,1=4,130,2
2026-04-04,45,10,W,ワイド,4=7,150,3
2026-04-04,45,11,SH2,二車複,4=5,390,1
2026-04-04,45,11,ST2,二車単,5-4,620,2
2026-04-04,45,11,RH3,三連複,2=4=5,1000,4
2026-04-04,45,11,RT3,三連単,5-4-2,2120,3
2026-04-04,45,11,W,ワイド,4=5,170,1
2026-04-04,45,11,W,ワイド,2=5,390,7
2026-04-04,45,11,W,ワイド,2=4,430,8
2026-04-04,47,1,SH2,二車複,1=4,610,3
2026-04-04,47,1,ST2,二車単,1-4,690,4
2026-04-04,47,1,RH3,三連複,1=2=4,270,2
2026-04-04,47,1,RT3,三連単,1-4-2,1170,3
2026-04-04,47,1,W,ワイド,1=4,120,2
2026-04-04,47,1,W,ワイド,1=2,100,1
2026-04-04,47,1,W,ワイド,2=4,200,4
2026-04-04,47,2,SH2,二車複,1=3,220,2
2026-04-04,47,2,ST2,二車単,1-3,220,2
2026-04-04,47,2,RH3,三連複,1=2=3,160,1
2026-04-04,47,2,RT3,三連単,1-3-2,390,2
2026-04-04,47,2,W,ワイド,1=3,110,1
2026-04-04,47,2,W,ワイド,1=2,120,2
2026-04-04,47,2,W,ワイド,2=3,160,3
2026-04-04,47,3,SH2,二車複,1=3,260,1
2026-04-04,47,3,ST2,二車単,1-3,360,1
2026-04-04,47,3,RH3,三連複,1=3=4,460,2
2026-04-04,47,3,RT3,三連単,1-3-4,1260,2
2026-04-04,47,3,W,ワイド,1=3,190,2
2026-04-04,47,3,W,ワイド,1=4,210,4
2026-04-04,47,3,W,ワイド,3=4,340,6
2026-04-04,47,4,SH2,二車複,1=3,510,2
2026-04-04,47,4,ST2,二車単,1-3,630,2
2026-04-04,47,4,RH3,三連複,1=3=4,500,2
2026-04-04,47,4,RT3,三連単,1-3-4,2360,7
2026-04-04,47,4,W,ワイド,1=3,150,1
2026-04-04,47,4,W,ワイド,1=4,150,2
2026-04-04,47,4,W,ワイド,3=4,480,8
2026-04-04,47,5,SH2,二車複,1=2,280,2
2026-04-04,47,5,ST2,二車単,2-1,520,3
2026-04-04,47,5,RH3,三連複,1=2=4,350,2
2026-04-04,47,5,RT3,三連単,2-1-4,1540,5
2026-04-04,47,5,W,ワイド,1=2,150,2
2026-04-04,47,5,W,ワイド,2=4,310,5
2026-04-04,47,5,W,ワイド,1=4,220,3
2026-04-04,47,6,SH2,二車複,1=3,110,1
2026-04-04,47,6,ST2,二車単,1-3,420,2
2026-04-04,47,6,RH3,三連複,1=3=5,1460,5
2026-04-04,47,6,RT3,三連単,1-3-5,4810,13
2026-04-04,47,6,W,ワイド,1=3,100,1
2026-04-04,47,6,W,ワイド,1=5,630,9
2026-04-04,47,6,W,ワイド,3=5,420,8
2026-04-04,47,7,SH2,二車複,2=4,820,2
2026-04-04,47,7,ST2,二車単,2-4,750,3
2026-04-04,47,7,RH3,三連複,1=2=4,190,1
2026-04-04,47,7,RT3,三連単,2-4-1,1150,3
2026-04-04,47,7,W,ワイド,2=4,150,3
2026-04-04,47,7,W,ワイド,1=2,110,1
2026-04-04,47,7,W,ワイド,1=4,150,2
2026-04-04,84,1,SH2,二車複,3=4,1690,6
2026-04-04,84,1,ST2,二車単,3-4,2010,7
2026-04-04,84,1,RH3,三連複,2=3=4,720,3
2026-04-04,84,1,RT3,三連単,3-4-2,6190,19
2026-04-04,84,1,W,ワイド,3=4,350,6
2026-04-04,84,1,W,ワイド,2=3,120,1
2026-04-04,84,1,W,ワイド,2=4,460,7
2026-04-04,84,2,SH2,二車複,1=4,370,1
2026-04-04,84,2,ST2,二車単,1-4,1790,9
2026-04-04,84,2,RH3,三連複,1=2=4,480,2
2026-04-04,84,2,RT3,三連単,1-4-2,5850,27
2026-04-04,84,2,W,ワイド,1=4,250,4
2026-04-04,84,2,W,ワイド,1=2,440,8
2026-04-04,84,2,W,ワイド,2=4,160,1
2026-04-04,84,3,SH2,二車複,1=5,2710,9
2026-04-04,84,3,ST2,二車単,1-5,4400,17
2026-04-04,84,3,RH3,三連複,1=3=5,2550,8
2026-04-04,84,3,RT3,三連単,1-5-3,12950,40
2026-04-04,84,3,W,ワイド,1=5,750,12
2026-04-04,84,3,W,ワイド,1=3,330,5
2026-04-04,84,3,W,ワイド,3=5,1410,14
2026-04-04,84,4,SH2,二車複,2=7,1040,4
2026-04-04,84,4,ST2,二車単,2-7,1170,5
2026-04-04,84,4,RH3,三連複,1=2=7,2510,10
2026-04-04,84,4,RT3,三連単,2-7-1,4520,13
2026-04-04,84,4,W,ワイド,2=7,440,4
2026-04-04,84,4,W,ワイド,1=2,600,9
2026-04-04,84,4,W,ワイド,1=7,1390,17
2026-04-04,84,5,SH2,二車複,4=7,8990,19
2026-04-04,84,5,ST2,二車単,7-4,13810,33
2026-04-04,84,5,RH3,三連複,2=4=7,3450,14
2026-04-04,84,5,RT3,三連単,7-4-2,34800,103
2026-04-04,84,5,W,ワイド,4=7,1030,14
2026-04-04,84,5,W,ワイド,2=7,240,2
2026-04-04,84,5,W,ワイド,2=4,1150,16
2026-04-04,84,6,SH2,二車複,2=3,150,1
2026-04-04,84,6,ST2,二車単,2-3,230,1
2026-04-04,84,6,RH3,三連複,1=2=3,270,1
2026-04-04,84,6,RT3,三連単,2-3-1,660,1
2026-04-04,84,6,W,ワイド,2=3,100,1
2026-04-04,84,6,W,ワイド,1=2,190,2
2026-04-04,84,6,W,ワイド,1=3,200,3
2026-04-04,84,7,SH2,二車複,1=7,130,1
2026-04-04,84,7,ST2,二車単,7-1,220,1
2026-04-04,84,7,RH3,三連複,1=6=7,2190,6
2026-04-04,84,7,RT3,三連単,7-1-6,4180,10
2026-04-04,84,7,W,ワイド,1=7,110,1
2026-04-04,84,7,W,ワイド,6=7,1000,14
2026-04-04,84,7,W,ワイド,1=6,1510,17
2026-04-05,13,1,SH2,二車複,1=5,1240,4
2026-04-05,13,1,ST2,二車単,1-5,1450,4
2026-04-05,13,1,RH3,三連複,1=4=5,2170,7
2026-04-05,13,1,RT3,三連単,1-5-4,5600,16
2026-04-05,13,1,W,ワイド,1=5,510,7
2026-04-05,13,1,W,ワイド,1=4,220,3
2026-04-05,13,1,W,ワイド,4=5,1820,12
2026-04-05,13,2,SH2,二車複,1=6,2320,5
2026-04-05,13,2,ST2,二車単,1-6,3010,8
2026-04-05,13,2,RH3,三連複,1=5=6,6230,11
